"COORD_TRF_CODE","COORD_TRF_EPSG_NAME","COORD_TRF_EPSG_ABBR","COORD_TRF_USER_NAME","DESCRIPTION","AREA_OF_USE","COORD_TRF_METHOD_CODE","PARAMETER_1","PARAMETER_2","PARAMETER_3","PARAMETER_4","PARAMETER_5","PARAMETER_6","PARAMETER_7","UOM_LENGTH_CODE","UOM_ANGLE_CODE","PRIME_MERIDIAN_CODE","UOM_SCALE_CODE","PARAMETER_35","PARAMETER_36","PARAMETER_37","REVISION_DATE","INFORMATION_SOURCE","DATA_SOURCE","REMARKS","CHANGE_ID"
16328,Gauss-Kruger 28N,,,,162deg East to 168deg East; northern hemisphere.,9807,0.0,165.0,165.0,165.0,1.0,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,,EPSG,Original transformation by Gauss-Kruger formula.,95.28
16329,Gauss-Kruger 29N,,,,168deg East to 174deg East; northern hemisphere.,9807,0.0,171.0,171.0,171.0,1.0,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,,EPSG,Original transformation by Gauss-Kruger formula.,95.28
16330,Gauss-Kruger 30N,,,,174deg East to 180deg; northern hemisphere.,9807,0.0,177.0,177.0,177.0,1.0,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,,EPSG,Original transformation by Gauss-Kruger formula.,95.28
16331,Gauss-Kruger 31N,,,,180deg to 174deg West; northern hemisphere.,9807,0.0,-177.0,-177.0,-177.0,1.0,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,,EPSG,Original transformation by Gauss-Kruger formula.,95.28
16332,Gauss-Kruger 32N,,,,174deg West to 168deg West; northern hemisphere.,9807,0.0,-171.0,-171.0,-171.0,1.0,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,,EPSG,Original transformation by Gauss-Kruger formula.,95.28
16400,TM 0 N,,,,United Kingdom (UKCS) - offshore North Sea.,9807,0.0,0.0,0.0,0.0,0.9996,500000.0,0.0,9001,9102,8901,8901,,,,1998-11-11 00:00:00,Shell UK,EPSG,,
16405,TM 5 NE,,,,Netherlands - offshore.,9807,0.0,5.0,5.0,5.0,0.9996,500000.0,0.0,9001,9102,8901,8901,,,,1998-11-11 00:00:00,NAM,EPSG,,
16506,TM 106 NE,,,,Vietnam - offshore.,9807,0.0,106.0,106.0,106.0,0.9996,500000.0,0.0,9001,9102,8901,8901,,,,1998-11-11 00:00:00,PetroVietnam,EPSG,,
16611,TM 11.30 SE,,,,Angola - offshore.,9807,0.0,11.3,11.3,11.3,0.9996,500000.0,10000000.0,9001,9110,8901,8901,,,,1998-11-11 00:00:00,Esso Angola,EPSG,,
16612,TM 12 SE,,,,Angola - offshore.,9807,0.0,12.0,12.0,12.0,0.9996,500000.0,10000000.0,9001,9102,8901,8901,,,,1998-11-11 00:00:00,Shell Angola,EPSG,,
16636,TM 36 SE,,,,Mozambique - offshore.,9807,0.0,36.0,36.0,36.0,0.9996,500000.0,10000000.0,9001,9102,8901,8901,,,,1998-11-11 00:00:00,BP Mozambique,EPSG,,
17348,Map Grid of Australia zone 48,MGA zone 48,,,Australia 102deg East  to 108deg East.,9807,0.0,105.0,105.0,105.0,0.9996,500000.0,10000000.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,Australian Surveying and Land Information Group Internet WWW page.,EPSG,Grid convergence uses opposite sign convention to UTM,95.30  96.29
17349,Map Grid of Australia zone 49,MGA zone 49,,,Australia 108deg East  to 114deg East.,9807,0.0,111.0,111.0,111.0,0.9996,500000.0,10000000.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,Australian Surveying and Land Information Group Internet WWW page.,EPSG,Grid convergence uses opposite sign convention to UTM,95.30  96.29
17350,Map Grid of Australia zone 50,MGA zone 50,,,Australia 114deg East  to 120deg East.,9807,0.0,117.0,117.0,117.0,0.9996,500000.0,10000000.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,Australian Surveying and Land Information Group Internet WWW page.,EPSG,Grid convergence uses opposite sign convention to UTM,95.30  96.29
17351,Map Grid of Australia zone 51,MGA zone 51,,,Australia 120deg East  to 126deg East.,9807,0.0,123.0,123.0,123.0,0.9996,500000.0,10000000.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,Australian Surveying and Land Information Group Internet WWW page.,EPSG,Grid convergence uses opposite sign convention to UTM,95.30  96.29
17352,Map Grid of Australia zone 52,MGA zone 52,,,Australia 126deg East  to 132deg East.,9807,0.0,129.0,129.0,129.0,0.9996,500000.0,10000000.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,Australian Surveying and Land Information Group Internet WWW page.,EPSG,Grid convergence uses opposite sign convention to UTM,95.30  96.29
17353,Map Grid of Australia zone 53,MGA zone 53,,,Australia 132deg East  to 138deg East.,9807,0.0,135.0,135.0,135.0,0.9996,500000.0,10000000.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,Australian Surveying and Land Information Group Internet WWW page.,EPSG,Grid convergence uses opposite sign convention to UTM,95.30  96.29
17354,Map Grid of Australia zone 54,MGA zone 54,,,Australia 138deg East  to 144deg East.,9807,0.0,141.0,141.0,141.0,0.9996,500000.0,10000000.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,Australian Surveying and Land Information Group Internet WWW page.,EPSG,Grid convergence uses opposite sign convention to UTM,95.30  96.29
17355,Map Grid of Australia zone 55,MGA zone 55,,,Australia 144deg East  to 150deg East.,9807,0.0,147.0,147.0,147.0,0.9996,500000.0,10000000.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,Australian Surveying and Land Information Group Internet WWW page.,EPSG,Grid convergence uses opposite sign convention to UTM,95.30  96.29
17356,Map Grid of Australia zone 56,MGA zone 56,,,Australia 150deg East  to 156deg East.,9807,0.0,153.0,153.0,153.0,0.9996,500000.0,10000000.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,Australian Surveying and Land Information Group Internet WWW page.,EPSG,Grid convergence uses opposite sign convention to UTM,95.30  96.29
17357,Map Grid of Australia zone 57,MGA zone 57,,,Australia 156deg East  to 162deg East.,9807,0.0,159.0,159.0,159.0,0.9996,500000.0,10000000.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,Australian Surveying and Land Information Group Internet WWW page.,EPSG,Grid convergence uses opposite sign convention to UTM,95.30  96.29
17358,Map Grid of Australia zone 58,MGA zone 58,,,Australia 162deg East  to 168deg East.,9807,0.0,165.0,165.0,165.0,0.9996,500000.0,10000000.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,Australian Surveying and Land Information Group Internet WWW page.,EPSG,Grid convergence uses opposite sign convention to UTM,95.30  96.29
17448,Australian Map Grid zone 48,AMG zone 48,,,Australia 102deg East  to 108deg East.,9807,0.0,105.0,105.0,105.0,0.9996,500000.0,10000000.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,The Australian Map Grid Technical Manual; National Mapping Council of Australia; 1972,EPSG,Grid convergence uses opposite sign convention to UTM,95.30  96.29
17449,Australian Map Grid zone 49,AMG zone 49,,,Australia 108deg East  to 114deg East.,9807,0.0,111.0,111.0,111.0,0.9996,500000.0,10000000.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,The Australian Map Grid Technical Manual; National Mapping Council of Australia; 1972,EPSG,Grid convergence uses opposite sign convention to UTM,95.30  96.29
17450,Australian Map Grid zone 50,AMG zone 50,,,Australia 114deg East  to 120deg East.,9807,0.0,117.0,117.0,117.0,0.9996,500000.0,10000000.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,The Australian Map Grid Technical Manual; National Mapping Council of Australia; 1972,EPSG,Grid convergence uses opposite sign convention to UTM,95.30  96.29
17451,Australian Map Grid zone 51,AMG zone 51,,,Australia 120deg East  to 126deg East.,9807,0.0,123.0,123.0,123.0,0.9996,500000.0,10000000.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,The Australian Map Grid Technical Manual; National Mapping Council of Australia; 1972,EPSG,Grid convergence uses opposite sign convention to UTM,95.30  96.29
17452,Australian Map Grid zone 52,AMG zone 52,,,Australia 126deg East  to 132deg East.,9807,0.0,129.0,129.0,129.0,0.9996,500000.0,10000000.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,The Australian Map Grid Technical Manual; National Mapping Council of Australia; 1972,EPSG,Grid convergence uses opposite sign convention to UTM,95.30  96.29
17453,Australian Map Grid zone 53,AMG zone 53,,,Australia 132deg East  to 138deg East.,9807,0.0,135.0,135.0,135.0,0.9996,500000.0,10000000.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,The Australian Map Grid Technical Manual; National Mapping Council of Australia; 1972,EPSG,Grid convergence uses opposite sign convention to UTM,95.30  96.29
17454,Australian Map Grid zone 54,AMG zone 54,,,Australia 138deg East  to 144deg East.  Papua New Guinea west of 144 deg East.,9807,0.0,141.0,141.0,141.0,0.9996,500000.0,10000000.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,The Australian Map Grid Technical Manual; National Mapping Council of Australia; 1972,EPSG,Grid convergence uses opposite sign convention to UTM,95.30  96.29
17455,Australian Map Grid zone 55,AMG zone 55,,,Australia 144deg East  to 150deg East.  Papua New Guinea 144deg East  to 150deg East.,9807,0.0,147.0,147.0,147.0,0.9996,500000.0,10000000.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,The Australian Map Grid Technical Manual; National Mapping Council of Australia; 1972,EPSG,Grid convergence uses opposite sign convention to UTM,95.30  96.29
17456,Australian Map Grid zone 56,AMG zone 56,,,Australia 150deg East  to 156deg East.,9807,0.0,153.0,153.0,153.0,0.9996,500000.0,10000000.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,The Australian Map Grid Technical Manual; National Mapping Council of Australia; 1972,EPSG,Grid convergence uses opposite sign convention to UTM,95.30  96.29
17457,Australian Map Grid zone 57,AMG zone 57,,,Australia 156deg East  to 162deg East.,9807,0.0,159.0,159.0,159.0,0.9996,500000.0,10000000.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,The Australian Map Grid Technical Manual; National Mapping Council of Australia; 1972,EPSG,Grid convergence uses opposite sign convention to UTM,95.30  96.29
17458,Australian Map Grid zone 58,AMG zone 58,,,Australia 162deg East  to 168deg East.,9807,0.0,165.0,165.0,165.0,0.9996,500000.0,10000000.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,The Australian Map Grid Technical Manual; National Mapping Council of Australia; 1972,EPSG,Grid convergence uses opposite sign convention to UTM,95.30  96.29
17515,South African Survey Grid zone 15,S. African Grid zone 15,,,South Africa - Walvis Bay.,9808,0.0,15.0,15.0,15.0,1.0,0.0,0.0,9001,9102,8901,8901,,,,1996-04-12 00:00:00,,EPSG,"Transformation method sometimes described as \"Gauss conform\".",95.30  96.29
17517,South African Survey Grid zone 17,S. African Grid zone 17,,,South Africa - west of 18 deg East.,9808,0.0,17.0,17.0,17.0,1.0,0.0,0.0,9001,9102,8901,8901,,,,1996-04-12 00:00:00,,EPSG,"Transformation method sometimes described as \"Gauss conform\".",95.30  96.29
17519,South African Survey Grid zone 19,S. African Grid zone 19,,,South Africa - 18 to 20 deg East.,9808,0.0,19.0,19.0,19.0,1.0,0.0,0.0,9001,9102,8901,8901,,,,1996-04-12 00:00:00,,EPSG,"Transformation method sometimes described as \"Gauss conform\".",95.30  96.29
17521,South African Survey Grid zone 21,S. African Grid zone 21,,,South Africa - 20 to 22 deg East.,9808,0.0,21.0,21.0,21.0,1.0,0.0,0.0,9001,9102,8901,8901,,,,1996-04-12 00:00:00,,EPSG,"Transformation method sometimes described as \"Gauss conform\".",95.30  96.29
17523,South African Survey Grid zone 23,S. African Grid zone 23,,,South Africa - 22 to 24 deg East.,9808,0.0,23.0,23.0,23.0,1.0,0.0,0.0,9001,9102,8901,8901,,,,1996-04-12 00:00:00,,EPSG,"Transformation method sometimes described as \"Gauss conform\".",95.30  96.29
17525,South African Survey Grid zone 25,S. African Grid zone 25,,,Lestho  - west of 26 deg East; South Africa - 24 to 26 deg East.,9808,0.0,25.0,25.0,25.0,1.0,0.0,0.0,9001,9102,8901,8901,,,,1996-04-12 00:00:00,,EPSG,"Transformation method sometimes described as \"Gauss conform\".",95.30  96.29
17527,South African Survey Grid zone 27,S. African Grid zone 27,,,Lestho  - east of 26 deg East;  South Africa - 26 to 28 deg East.,9808,0.0,27.0,27.0,27.0,1.0,0.0,0.0,9001,9102,8901,8901,,,,1996-04-12 00:00:00,,EPSG,"Transformation method sometimes described as \"Gauss conform\".",95.30  96.29
17529,South African Survey Grid zone 29,S. African Grid zone 29,,,South Africa - 28 to 30 deg East.,9808,0.0,29.0,29.0,29.0,1.0,0.0,0.0,9001,9102,8901,8901,,,,1996-04-12 00:00:00,,EPSG,"Transformation method sometimes described as \"Gauss conform\".",95.30  96.29
17531,South African Survey Grid zone 31,S. African Grid zone 31,,,South Africa - 30 to 32 deg East;  Swaziland.,9808,0.0,31.0,31.0,31.0,1.0,0.0,0.0,9001,9102,8901,8901,,,,1996-04-12 00:00:00,,EPSG,"Transformation method sometimes described as \"Gauss conform\".",95.30  96.29
17533,South African Survey Grid zone 33,S. African Grid zone 33,,,South Africa - east of 32 deg East.,9808,0.0,33.0,33.0,33.0,1.0,0.0,0.0,9001,9102,8901,8901,,,,1996-04-12 00:00:00,,EPSG,"Transformation method sometimes described as \"Gauss conform\".",95.30  96.29
17611,South West African Survey Grid zone 11,SW African Grid zone 11,,,Namibia - west of 12 deg East.,9808,-22.0,11.0,11.0,11.0,1.0,0.0,0.0,9031,9102,8901,8901,,,,1997-06-16 00:00:00,Chief Directorate Surveys and Land Information; Mowbray; South Africa.,EPSG,"Transformation method sometimes described as \"Gauss conform\".",95.30  96.29  97.16
17613,South West African Survey Grid zone 13,SW African Grid zone 13,,,Namibia - 12 to 14 deg East.,9808,-22.0,13.0,13.0,13.0,1.0,0.0,0.0,9031,9102,8901,8901,,,,1997-06-16 00:00:00,Chief Directorate Surveys and Land Information; Mowbray; South Africa.,EPSG,"Transformation method sometimes described as \"Gauss conform\".",95.30  96.29  97.16
17615,South West African Survey Grid zone 15,SW African Grid zone 15,,,Namibia - 14 to 16 deg East.,9808,-22.0,15.0,15.0,15.0,1.0,0.0,0.0,9031,9102,8901,8901,,,,1997-06-16 00:00:00,Chief Directorate Surveys and Land Information; Mowbray; South Africa.,EPSG,"Transformation method sometimes described as \"Gauss conform\".",95.30  96.29  97.16
17617,South West African Survey Grid zone 17,SW African Grid zone 17,,,Namibia - 16 to 18 deg East.,9808,-22.0,17.0,17.0,17.0,1.0,0.0,0.0,9031,9102,8901,8901,,,,1997-06-16 00:00:00,Chief Directorate Surveys and Land Information; Mowbray; South Africa.,EPSG,"Transformation method sometimes described as \"Gauss conform\".",95.30  96.29  97.16
17619,South West African Survey Grid zone 19,SW African Grid zone 19,,,Namibia - 18 to 20 deg East.,9808,-22.0,19.0,19.0,19.0,1.0,0.0,0.0,9031,9102,8901,8901,,,,1997-06-16 00:00:00,Chief Directorate Surveys and Land Information; Mowbray; South Africa.,EPSG,"Transformation method sometimes described as \"Gauss conform\".",95.30  96.29  97.16
17621,South West African Survey Grid zone 21,SW African Grid zone 21,,,Namibia - 20 to 22 deg East.,9808,-22.0,21.0,21.0,21.0,1.0,0.0,0.0,9031,9102,8901,8901,,,,1997-06-16 00:00:00,Chief Directorate Surveys and Land Information; Mowbray; South Africa.,EPSG,"Transformation method sometimes described as \"Gauss conform\".",95.30  96.29  97.16
17623,South West African Survey Grid zone 23,SW African Grid zone 23,,,Namibia - 22 to 24 deg East.,9808,-22.0,23.0,23.0,23.0,1.0,0.0,0.0,9031,9102,8901,8901,,,,1997-06-16 00:00:00,Chief Directorate Surveys and Land Information; Mowbray; South Africa.,EPSG,"Transformation method sometimes described as \"Gauss conform\".",95.30  96.29  97.16
17625,South West African Survey Grid zone 25,SW African Grid zone 25,,,Namibia - east of 24 deg East.,9808,-22.0,25.0,25.0,25.0,1.0,0.0,0.0,9031,9102,8901,8901,,,,1997-06-16 00:00:00,Chief Directorate Surveys and Land Information; Mowbray; South Africa.,EPSG,"Transformation method sometimes described as \"Gauss conform\".",95.30  96.29  97.16
17700,MTM Quebec zone 2,,,,Canada - Quebec - east of 57 deg East.,9807,0.0,-55.3,-55.3,-55.3,0.9999,304800.0,0.0,9001,9110,8901,8901,,,,1997-11-13 00:00:00,Topographic Mapping Section; Quebec Ministry of Natural Resources.,EPSG,,
17701,MTM zone 1,,,,Canada - Newfoundland - east of 54 deg 30 min West.,9807,0.0,-53.0,-53.0,-53.0,0.9999,304800.0,0.0,9001,9102,8901,8901,,,,1997-11-13 00:00:00,Geodetic Surveys Section; Newfoundland Department of Government Services and Lands.,EPSG,,
17702,MTM Newfoundland zone 2,MTM zone 2,,,Canada - Newfoundland and Labrador between 57 deg 30 min and 54 de 30 min West.,9807,0.0,-56.0,-56.0,-56.0,0.9999,304800.0,0.0,9001,9102,8901,8901,,,,1997-11-13 00:00:00,Geodetic Surveys Section; Newfoundland Department of Government Services and Lands.,EPSG,,
17703,MTM zone 3,,,,Canada - Newfoundland and Labrador between 60 deg and 57 deg 30 min West; Canada - Quebec between 60 deg and 57 deg West.,9807,0.0,-58.3,-58.3,-58.3,0.9999,304800.0,0.0,9001,9110,8901,8901,,,,1997-11-13 00:00:00,Topographic Mapping Section; Quebec Ministry of Natural Resources. Also Geodetic Surveys Section; Newfoundland Department of Government Services and Lands.,EPSG,,
17704,MTM zone 4,,,,Canada - Quebec and Newfoundland (Labrador) between 63 deg and 60 deg West.,9807,0.0,-61.3,-61.3,-61.3,0.9999,304800.0,0.0,9001,9110,8901,8901,,,,1997-11-13 00:00:00,Topographic Mapping Section; Quebec Ministry of Natural Resources. Also Geodetic Surveys Section; Newfoundland Department of Government Services and Lands.,EPSG,,
17705,MTM zone 5,,,,Canada - Quebec and Newfoundland (Labrador) between 66 deg and 63 deg West.,9807,0.0,-64.3,-64.3,-64.3,0.9999,304800.0,0.0,9001,9110,8901,8901,,,,1997-11-13 00:00:00,Topographic Mapping Section; Quebec Ministry of Natural Resources. Also Geodetic Surveys Section; Newfoundland Department of Government Services and Lands.,EPSG,,
17706,MTM zone 6,,,,Canada - Quebec and Newfoundland (Labrador) between 69 deg and  66 deg West.,9807,0.0,-67.3,-67.3,-67.3,0.9999,304800.0,0.0,9001,9110,8901,8901,,,,1997-11-13 00:00:00,Topographic Mapping Section; Quebec Ministry of Natural Resources. Also Geodetic Surveys Section; Newfoundland Department of Government Services and Lands.,EPSG,,
17707,MTM zone 7,,,,Canada - Quebec between 72 deg and 69 deg West.,9807,0.0,-70.3,-70.3,-70.3,0.9999,304800.0,0.0,9001,9110,8901,8901,,,,1997-11-13 00:00:00,Topographic Mapping Section; Quebec Ministry of Natural Resources.,EPSG,,
17708,MTM zone 8,,,,Canada - Quebec between 75 deg and 72 deg West.; Canada - Ontario - east of 75 deg West.,9807,0.0,-73.3,-73.3,-73.3,0.9999,304800.0,0.0,9001,9110,8901,8901,,,,1997-11-13 00:00:00,Surveys and Mapping Section; Ontario Ministry of Transportation.,EPSG,,
17709,MTM zone 9,,,,Canada - Quebec and Ontario - between 78 deg and 75 deg West.,9807,0.0,-76.3,-76.3,-76.3,0.9999,304800.0,0.0,9001,9110,8901,8901,,,,1997-11-13 00:00:00,Surveys and Mapping Section; Ontario Ministry of Transportation.,EPSG,,
17710,MTM zone 10,,,,Canada - Quebec west of 78 deg West; Canada - Ontario - between 79 deg 30 min and 78 deg W in area to north of 47 deg N; between 80 deg 15 min and 78 deg W in area between 46 deg and 47 deg N; between 81 deg and 78 deg W in area south of 46 deg N.,9807,0.0,-79.3,-79.3,-79.3,0.9999,304800.0,0.0,9001,9110,8901,8901,,,,1997-11-13 00:00:00,Surveys and Mapping Section; Ontario Ministry of Transportation.,EPSG,,
17711,MTM zone 11,,,,Canada - Ontario - south of 46 deg N and west of 81 deg West.,9807,0.0,-82.3,-82.3,-82.3,0.9999,304800.0,0.0,9001,9110,8901,8901,,,,1997-11-13 00:00:00,Surveys and Mapping Section; Ontario Ministry of Transportation.,EPSG,,
17712,MTM zone 12,,,,Canada - Ontario - between 82 deg 30 min and 79 deg 30 min W in area to north of 47 deg N; between 82 deg 30 min and 80 deg 15 min W in area between 46 deg and 47 deg N; between 82 deg 30 min and 79 deg 30 min W in area north of 47 deg N.,9807,0.0,-81.0,-81.0,-81.0,0.9999,304800.0,0.0,9001,9102,8901,8901,,,,1997-11-13 00:00:00,Surveys and Mapping Section; Ontario Ministry of Transportation.,EPSG,,
17713,MTM zone 13,,,,Canada - Ontario - between 85 deg 30 min and 82 deg 30 min West and north of 46 deg North.,9807,0.0,-84.0,-84.0,-84.0,0.9999,304800.0,0.0,9001,9102,8901,8901,,,,1997-11-13 00:00:00,Surveys and Mapping Section; Ontario Ministry of Transportation.,EPSG,,
17714,MTM zone 14,,,,Canada - Ontario - between 88 deg 30 min and 85 deg 30 min West.,9807,0.0,-87.0,-87.0,-87.0,0.9999,304800.0,0.0,9001,9102,8901,8901,,,,1997-11-13 00:00:00,Surveys and Mapping Section; Ontario Ministry of Transportation.,EPSG,,
17715,MTM zone 15,,,,Canada - Ontario - between 91 deg 30 min and 88 deg 30 min West.,9807,0.0,-90.0,-90.0,-90.0,0.9999,304800.0,0.0,9001,9102,8901,8901,,,,1997-11-13 00:00:00,Surveys and Mapping Section; Ontario Ministry of Transportation.,EPSG,,
17716,MTM zone 16,,,,Canada - Ontario - between 94 deg 30 min and 91 deg 30 min West.,9807,0.0,-93.0,-93.0,-93.0,0.9999,304800.0,0.0,9001,9102,8901,8901,,,,1997-11-13 00:00:00,Surveys and Mapping Section; Ontario Ministry of Transportation.,EPSG,,
17717,MTM zone 17,,,,Canada - Ontario - west of 94 deg 30 min West.,9807,0.0,-96.0,-96.0,-96.0,0.9999,304800.0,0.0,9001,9102,8901,8901,,,,1997-11-13 00:00:00,Surveys and Mapping Section; Ontario Ministry of Transportation.,EPSG,,
17794,MTM Nova Scotia zone 4,,,,Canada - Nova Scotia - east of 63 deg West.,9807,0.0,61.3,61.3,61.3,0.9999,4500000.0,0.0,9001,9110,8901,8901,,,,1997-11-13 00:00:00,Geomatics Centre; Nova Scotia Ministry of Housing and Municipal Affairs.,EPSG,,
17795,MTM Nova Scotia zone 5,,,,Canada - Nova Scotia - west of 63 deg West.,9807,0.0,64.3,64.3,64.3,0.9999,5500000.0,0.0,9001,9110,8901,8901,,,,1997-11-13 00:00:00,Geomatics Centre; Nova Scotia Ministry of Housing and Municipal Affairs.,EPSG,,
18011,Nord Algerie (ancienne),,,,Algeria north of 38.5g (34 deg 39 min) North.,9801,40.0,3.0,3.0,3.0,0.999625544,500000.0,300000.0,9001,9105,8901,8901,,,,1996-09-12 00:00:00,,EPSG,Used with Voirol 1875 datum - now superceded.,
18012,Sud Algerie (ancienne),,,,Algeria 35g to 38.5g (31 deg 30 min to 34 deg 39 min) North.,9801,37.0,3.0,3.0,3.0,0.999625769,500000.0,300000.0,9001,9105,8901,8901,,,,1996-09-12 00:00:00,,EPSG,Used with Voirol 1875 datum - now superceded.,
18021,Nord Algerie,,,,Algeria north of 38.5g (34 deg 39 min) North.,9801,40.0,3.0,3.0,3.0,0.999625544,500135.0,300090.0,9001,9105,8901,8901,,,,1996-09-12 00:00:00,,EPSG,Use with Voirol Unifie 1960 datum.,
18022,Sud Algerie,,,,Algeria 35g to 38.5g (31 deg 30 min to 34 deg 39 min) North.,9801,37.0,3.0,3.0,3.0,0.999625769,500135.0,300090.0,9001,9105,8901,8901,,,,1996-09-12 00:00:00,,EPSG,Use with Voirol Unifie 1960 datum.,
18031,Argentina zone 1,Argentina 1,,,Argentina west of 70 deg 30 min West.,9807,-90.0,-72.0,-72.0,-72.0,1.0,1500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,,EPSG,Original transformation by Gauss-Kruger formula,95.30
18032,Argentina zone 2,Argentina 2,,,Argentina between 70 deg 30 min and 67 deg 30 min West.,9807,-90.0,-69.0,-69.0,-69.0,1.0,2500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,,EPSG,Original transformation by Gauss-Kruger formula,95.30
18033,Argentina zone 3,Argentina 3,,,Argentina between 67 deg 30 min and 64 deg 30 min West.,9807,-90.0,-66.0,-66.0,-66.0,1.0,3500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,,EPSG,Original transformation by Gauss-Kruger formula,95.30
18034,Argentina zone 4,Argentina 4,,,Argentina between 64 deg 30 min and 61 deg 30 min West.,9807,-90.0,-63.0,-63.0,-63.0,1.0,4500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,,EPSG,Original transformation by Gauss-Kruger formula,95.30
18035,Argentina zone 5,Argentina 5,,,Argentina between 61 deg 30 min and 58 deg 30 min West.,9807,-90.0,-60.0,-60.0,-60.0,1.0,5500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,,EPSG,Original transformation by Gauss-Kruger formula,95.30
18036,Argentina zone 6,Argentina 6,,,Argentina between 58 deg 30 min and 55 deg 30 min West.,9807,-90.0,-57.0,-57.0,-57.0,1.0,6500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,,EPSG,Original transformation by Gauss-Kruger formula,95.30
18037,Argentina zone 7,Argentina 7,,,Argentina east of 55 deg 30 min West.,9807,-90.0,-54.0,-54.0,-54.0,1.0,7500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,,EPSG,Original transformation by Gauss-Kruger formula,95.30
18041,Austria West Zone,,,,Austria west of 11deg 50min East of Greenwich.,9807,0.0,28.0,28.0,28.0,1.0,0.0,0.0,9001,9102,8909,8909,,,,1997-04-11 00:00:00,,EPSG,,95.30  96.29  97.01
18042,Austria Central Zone,,,,Austria between 11deg 50min and 14deg 50min East of Greenwich.,9807,0.0,31.0,31.0,31.0,1.0,0.0,0.0,9001,9102,8909,8909,,,,1997-04-11 00:00:00,,EPSG,,95.30  96.29  97.01
18043,Austria East Zone,,,,Austria east of 14deg 50min East of Greenwich.,9807,0.0,34.0,34.0,34.0,1.0,0.0,0.0,9001,9102,8909,8909,,,,1997-04-11 00:00:00,,EPSG,,95.30  96.29  97.01
18051,Colombia West zone,Colombia 3W,,,Colombia west of 1 deg 30 min W of Bogota (75d 34m 51.30s W of Greenwich).,9807,4.355657,-77.04513,-77.04513,-77.04513,1.0,1000000.0,1000000.0,9001,9110,8901,8901,,,,1997-04-11 00:00:00,,EPSG,"Original transformation by Gauss-Kruger formula.  Zone name sometimes referred to as \"6 west\".",95.30  96.29  97.11
18052,Colombia Bogota zone,Colombia Bogota,,,Colombia 1 deg 30 min W to 1 deg 30 min E of Bogota (75d 35m W to 72d 35m W of Greenwich).,9807,4.355657,-74.04513,-74.04513,-74.04513,1.0,1000000.0,1000000.0,9001,9110,8901,8901,,,,1997-04-11 00:00:00,,EPSG,Original transformation by Gauss-Kruger formula,95.30  96.29  97.11
18053,Colombia East Central zone,Colombia 3E,,,Colombia 1 deg 30 min to 4 deg 30 min E of Bogota (72d 35m to 69d 34m W of Greenwich).,9807,4.355657,-71.04513,-71.04513,-71.04513,1.0,1000000.0,1000000.0,9001,9110,8901,8901,,,,1997-04-11 00:00:00,,EPSG,"Original transformation by Gauss-Kruger formula.  Zone name sometimes referred to as \"3 east\".",95.30  96.29  97.11
18054,Colombia East zone,Colombia 6E,,,Colombia east of 4 deg 30 min E of Bogota (69d 34m 51.3s W of Greenwich).,9807,4.355657,-68.04513,-68.04513,-68.04513,1.0,1000000.0,1000000.0,9001,9110,8901,8901,,,,1997-04-11 00:00:00,,EPSG,"Original transformation by Gauss-Kruger formula.  Zone name sometimes referred to as \"6 east\".",95.30  96.29  97.11
