"COORD_OP_CODE","COORD_OP_METHOD_CODE","PARAMETER_CODE","PARAMETER_VALUE","PARAM_VALUE_FILE_REF","UOM_CODE"
16412,9807,8801,0.0,,9102
16412,9807,8802,12.0,,9102
16412,9807,8805,0.9996,,9201
16412,9807,8806,500000.0,,9001
16412,9807,8807,0.0,,9001
16413,9807,8801,0.0,,9102
16413,9807,8802,13.0,,9102
16413,9807,8805,0.9996,,9201
16413,9807,8806,500000.0,,9001
16413,9807,8807,0.0,,9001
16430,9807,8801,0.0,,9102
16430,9807,8802,30.0,,9102
16430,9807,8805,0.9996,,9201
16430,9807,8806,500000.0,,9001
16430,9807,8807,0.0,,9001
16506,9807,8801,0.0,,9102
16506,9807,8802,106.0,,9102
16506,9807,8805,0.9996,,9201
16506,9807,8806,500000.0,,9001
16506,9807,8807,0.0,,9001
16586,9807,8801,0.0,,9102
16586,9807,8802,106.0,,9102
16586,9807,8805,1.0,,9201
16586,9807,8806,500000.0,,9001
16586,9807,8807,0.0,,9001
16611,9807,8801,0.0,,9110
16611,9807,8802,11.3,,9110
16611,9807,8805,0.9996,,9201
16611,9807,8806,500000.0,,9001
16611,9807,8807,10000000.0,,9001
16612,9807,8801,0.0,,9102
16612,9807,8802,12.0,,9102
16612,9807,8805,0.9996,,9201
16612,9807,8806,500000.0,,9001
16612,9807,8807,10000000.0,,9001
16636,9807,8801,0.0,,9102
16636,9807,8802,36.0,,9102
16636,9807,8805,0.9996,,9201
16636,9807,8806,500000.0,,9001
16636,9807,8807,10000000.0,,9001
16709,9807,8801,0.0,,9102
16709,9807,8802,109.0,,9102
16709,9807,8805,0.9996,,9201
16709,9807,8806,500000.0,,9001
16709,9807,8807,10000000.0,,9001
16716,9807,8801,0.0,,9102
16716,9807,8802,116.0,,9102
16716,9807,8805,0.9996,,9201
16716,9807,8806,500000.0,,9001
16716,9807,8807,10000000.0,,9001
16732,9807,8801,0.0,,9102
16732,9807,8802,132.0,,9102
16732,9807,8805,0.9996,,9201
16732,9807,8806,500000.0,,9001
16732,9807,8807,10000000.0,,9001
17001,9807,8801,0.0,,9102
17001,9807,8802,-1.0,,9102
17001,9807,8805,0.9996,,9201
17001,9807,8806,500000.0,,9001
17001,9807,8807,0.0,,9001
17005,9807,8801,0.0,,9102
17005,9807,8802,-5.0,,9102
17005,9807,8805,0.9996,,9201
17005,9807,8806,500000.0,,9001
17005,9807,8807,0.0,,9001
17054,9807,8801,0.0,,9102
17054,9807,8802,-54.0,,9102
17054,9807,8805,0.9996,,9201
17054,9807,8806,500000.0,,9001
17054,9807,8807,0.0,,9001
17321,9807,8801,0.0,,9102
17321,9807,8802,12.0,,9102
17321,9807,8805,1.0,,9201
17321,9807,8806,150000.0,,9001
17321,9807,8807,0.0,,9001
17322,9807,8801,0.0,,9110
17322,9807,8802,13.3,,9110
17322,9807,8805,1.0,,9201
17322,9807,8806,150000.0,,9001
17322,9807,8807,0.0,,9001
17323,9807,8801,0.0,,9102
17323,9807,8802,15.0,,9102
17323,9807,8805,1.0,,9201
17323,9807,8806,150000.0,,9001
17323,9807,8807,0.0,,9001
17324,9807,8801,0.0,,9110
17324,9807,8802,16.3,,9110
17324,9807,8805,1.0,,9201
17324,9807,8806,150000.0,,9001
17324,9807,8807,0.0,,9001
17325,9807,8801,0.0,,9102
17325,9807,8802,18.0,,9102
17325,9807,8805,1.0,,9201
17325,9807,8806,150000.0,,9001
17325,9807,8807,0.0,,9001
17326,9807,8801,0.0,,9110
17326,9807,8802,14.15,,9110
17326,9807,8805,1.0,,9201
17326,9807,8806,150000.0,,9001
17326,9807,8807,0.0,,9001
17327,9807,8801,0.0,,9110
17327,9807,8802,15.45,,9110
17327,9807,8805,1.0,,9201
17327,9807,8806,150000.0,,9001
17327,9807,8807,0.0,,9001
17328,9807,8801,0.0,,9110
17328,9807,8802,17.15,,9110
17328,9807,8805,1.0,,9201
17328,9807,8806,150000.0,,9001
17328,9807,8807,0.0,,9001
17329,9807,8801,0.0,,9110
17329,9807,8802,18.45,,9110
17329,9807,8805,1.0,,9201
17329,9807,8806,150000.0,,9001
17329,9807,8807,0.0,,9001
17330,9807,8801,0.0,,9110
17330,9807,8802,20.15,,9110
17330,9807,8805,1.0,,9201
17330,9807,8806,150000.0,,9001
17330,9807,8807,0.0,,9001
17331,9807,8801,0.0,,9110
17331,9807,8802,21.45,,9110
17331,9807,8805,1.0,,9201
17331,9807,8806,150000.0,,9001
17331,9807,8807,0.0,,9001
17332,9807,8801,0.0,,9110
17332,9807,8802,23.15,,9110
17332,9807,8805,1.0,,9201
17332,9807,8806,150000.0,,9001
17332,9807,8807,0.0,,9001
17333,9807,8801,0.0,,9102
17333,9807,8802,15.0,,9102
17333,9807,8805,0.9996,,9201
17333,9807,8806,500000.0,,9001
17333,9807,8807,0.0,,9001
17334,9807,8801,0.0,,9110
17334,9807,8802,11.18298,,9110
17334,9807,8805,1.0,,9201
17334,9807,8806,1500000.0,,9001
17334,9807,8807,0.0,,9001
17335,9807,8801,0.0,,9110
17335,9807,8802,13.33298,,9110
17335,9807,8805,1.0,,9201
17335,9807,8806,1500000.0,,9001
17335,9807,8807,0.0,,9001
17336,9807,8801,0.0,,9110
17336,9807,8802,18.03298,,9110
17336,9807,8805,1.0,,9201
17336,9807,8806,1500000.0,,9001
17336,9807,8807,0.0,,9001
17337,9807,8801,0.0,,9110
17337,9807,8802,20.18298,,9110
17337,9807,8805,1.0,,9201
17337,9807,8806,1500000.0,,9001
17337,9807,8807,0.0,,9001
17338,9807,8801,0.0,,9110
17338,9807,8802,22.33298,,9110
17338,9807,8805,1.0,,9201
17338,9807,8806,1500000.0,,9001
17338,9807,8807,0.0,,9001
17348,9807,8801,0.0,,9102
17348,9807,8802,105.0,,9102
17348,9807,8805,0.9996,,9201
17348,9807,8806,500000.0,,9001
17348,9807,8807,10000000.0,,9001
17349,9807,8801,0.0,,9102
17349,9807,8802,111.0,,9102
17349,9807,8805,0.9996,,9201
17349,9807,8806,500000.0,,9001
17349,9807,8807,10000000.0,,9001
17350,9807,8801,0.0,,9102
17350,9807,8802,117.0,,9102
17350,9807,8805,0.9996,,9201
17350,9807,8806,500000.0,,9001
17350,9807,8807,10000000.0,,9001
17351,9807,8801,0.0,,9102
17351,9807,8802,123.0,,9102
17351,9807,8805,0.9996,,9201
17351,9807,8806,500000.0,,9001
17351,9807,8807,10000000.0,,9001
17352,9807,8801,0.0,,9102
17352,9807,8802,129.0,,9102
17352,9807,8805,0.9996,,9201
17352,9807,8806,500000.0,,9001
17352,9807,8807,10000000.0,,9001
17353,9807,8801,0.0,,9102
17353,9807,8802,135.0,,9102
17353,9807,8805,0.9996,,9201
17353,9807,8806,500000.0,,9001
17353,9807,8807,10000000.0,,9001
17354,9807,8801,0.0,,9102
17354,9807,8802,141.0,,9102
17354,9807,8805,0.9996,,9201
17354,9807,8806,500000.0,,9001
17354,9807,8807,10000000.0,,9001
17355,9807,8801,0.0,,9102
17355,9807,8802,147.0,,9102
17355,9807,8805,0.9996,,9201
17355,9807,8806,500000.0,,9001
17355,9807,8807,10000000.0,,9001
17356,9807,8801,0.0,,9102
17356,9807,8802,153.0,,9102
17356,9807,8805,0.9996,,9201
17356,9807,8806,500000.0,,9001
17356,9807,8807,10000000.0,,9001
17357,9807,8801,0.0,,9102
17357,9807,8802,159.0,,9102
17357,9807,8805,0.9996,,9201
17357,9807,8806,500000.0,,9001
17357,9807,8807,10000000.0,,9001
17358,9807,8801,0.0,,9102
17358,9807,8802,165.0,,9102
17358,9807,8805,0.9996,,9201
17358,9807,8806,500000.0,,9001
17358,9807,8807,10000000.0,,9001
17448,9807,8801,0.0,,9102
17448,9807,8802,105.0,,9102
17448,9807,8805,0.9996,,9201
17448,9807,8806,500000.0,,9001
17448,9807,8807,10000000.0,,9001
17449,9807,8801,0.0,,9102
17449,9807,8802,111.0,,9102
17449,9807,8805,0.9996,,9201
17449,9807,8806,500000.0,,9001
17449,9807,8807,10000000.0,,9001
17450,9807,8801,0.0,,9102
17450,9807,8802,117.0,,9102
17450,9807,8805,0.9996,,9201
17450,9807,8806,500000.0,,9001
17450,9807,8807,10000000.0,,9001
17451,9807,8801,0.0,,9102
17451,9807,8802,123.0,,9102
17451,9807,8805,0.9996,,9201
17451,9807,8806,500000.0,,9001
17451,9807,8807,10000000.0,,9001
17452,9807,8801,0.0,,9102
17452,9807,8802,129.0,,9102
17452,9807,8805,0.9996,,9201
17452,9807,8806,500000.0,,9001
17452,9807,8807,10000000.0,,9001
17453,9807,8801,0.0,,9102
17453,9807,8802,135.0,,9102
17453,9807,8805,0.9996,,9201
17453,9807,8806,500000.0,,9001
17453,9807,8807,10000000.0,,9001
17454,9807,8801,0.0,,9102
17454,9807,8802,141.0,,9102
17454,9807,8805,0.9996,,9201
17454,9807,8806,500000.0,,9001
17454,9807,8807,10000000.0,,9001
17455,9807,8801,0.0,,9102
17455,9807,8802,147.0,,9102
17455,9807,8805,0.9996,,9201
17455,9807,8806,500000.0,,9001
17455,9807,8807,10000000.0,,9001
17456,9807,8801,0.0,,9102
17456,9807,8802,153.0,,9102
17456,9807,8805,0.9996,,9201
17456,9807,8806,500000.0,,9001
17456,9807,8807,10000000.0,,9001
17457,9807,8801,0.0,,9102
17457,9807,8802,159.0,,9102
17457,9807,8805,0.9996,,9201
17457,9807,8806,500000.0,,9001
17457,9807,8807,10000000.0,,9001
17458,9807,8801,0.0,,9102
17458,9807,8802,165.0,,9102
17458,9807,8805,0.9996,,9201
17458,9807,8806,500000.0,,9001
17458,9807,8807,10000000.0,,9001
17515,9808,8801,0.0,,9102
17515,9808,8802,15.0,,9102
17515,9808,8805,1.0,,9201
17515,9808,8806,0.0,,9001
17515,9808,8807,0.0,,9001
17517,9808,8801,0.0,,9102
17517,9808,8802,17.0,,9102
17517,9808,8805,1.0,,9201
17517,9808,8806,0.0,,9001
17517,9808,8807,0.0,,9001
17519,9808,8801,0.0,,9102
17519,9808,8802,19.0,,9102
17519,9808,8805,1.0,,9201
17519,9808,8806,0.0,,9001
17519,9808,8807,0.0,,9001
17521,9808,8801,0.0,,9102
17521,9808,8802,21.0,,9102
17521,9808,8805,1.0,,9201
17521,9808,8806,0.0,,9001
17521,9808,8807,0.0,,9001
17523,9808,8801,0.0,,9102
17523,9808,8802,23.0,,9102
17523,9808,8805,1.0,,9201
17523,9808,8806,0.0,,9001
17523,9808,8807,0.0,,9001
17525,9808,8801,0.0,,9102
17525,9808,8802,25.0,,9102
17525,9808,8805,1.0,,9201
17525,9808,8806,0.0,,9001
17525,9808,8807,0.0,,9001
17527,9808,8801,0.0,,9102
17527,9808,8802,27.0,,9102
17527,9808,8805,1.0,,9201
17527,9808,8806,0.0,,9001
17527,9808,8807,0.0,,9001
17529,9808,8801,0.0,,9102
17529,9808,8802,29.0,,9102
17529,9808,8805,1.0,,9201
17529,9808,8806,0.0,,9001
17529,9808,8807,0.0,,9001
17531,9808,8801,0.0,,9102
17531,9808,8802,31.0,,9102
17531,9808,8805,1.0,,9201
17531,9808,8806,0.0,,9001
17531,9808,8807,0.0,,9001
17533,9808,8801,0.0,,9102
17533,9808,8802,33.0,,9102
17533,9808,8805,1.0,,9201
17533,9808,8806,0.0,,9001
17533,9808,8807,0.0,,9001
17611,9808,8801,-22.0,,9102
17611,9808,8802,11.0,,9102
17611,9808,8805,1.0,,9201
17611,9808,8806,0.0,,9031
17611,9808,8807,0.0,,9031
17613,9808,8801,-22.0,,9102
17613,9808,8802,13.0,,9102
17613,9808,8805,1.0,,9201
17613,9808,8806,0.0,,9031
17613,9808,8807,0.0,,9031
17615,9808,8801,-22.0,,9102
17615,9808,8802,15.0,,9102
17615,9808,8805,1.0,,9201
17615,9808,8806,0.0,,9031
17615,9808,8807,0.0,,9031
17617,9808,8801,-22.0,,9102
17617,9808,8802,17.0,,9102
17617,9808,8805,1.0,,9201
17617,9808,8806,0.0,,9031
17617,9808,8807,0.0,,9031
17619,9808,8801,-22.0,,9102
17619,9808,8802,19.0,,9102
17619,9808,8805,1.0,,9201
17619,9808,8806,0.0,,9031
17619,9808,8807,0.0,,9031
17621,9808,8801,-22.0,,9102
17621,9808,8802,21.0,,9102
17621,9808,8805,1.0,,9201
17621,9808,8806,0.0,,9031
17621,9808,8807,0.0,,9031
17623,9808,8801,-22.0,,9102
17623,9808,8802,23.0,,9102
17623,9808,8805,1.0,,9201
17623,9808,8806,0.0,,9031
17623,9808,8807,0.0,,9031
17625,9808,8801,-22.0,,9102
17625,9808,8802,25.0,,9102
17625,9808,8805,1.0,,9201
17625,9808,8806,0.0,,9031
17625,9808,8807,0.0,,9031
17700,9807,8801,0.0,,9110
17700,9807,8802,-55.3,,9110
17700,9807,8805,0.9999,,9201
17700,9807,8806,304800.0,,9001
17700,9807,8807,0.0,,9001
17701,9807,8801,0.0,,9102
17701,9807,8802,-53.0,,9102
17701,9807,8805,0.9999,,9201
17701,9807,8806,304800.0,,9001
17701,9807,8807,0.0,,9001
17702,9807,8801,0.0,,9102
17702,9807,8802,-56.0,,9102
17702,9807,8805,0.9999,,9201
17702,9807,8806,304800.0,,9001
17702,9807,8807,0.0,,9001
17703,9807,8801,0.0,,9110
17703,9807,8802,-58.3,,9110
17703,9807,8805,0.9999,,9201
17703,9807,8806,304800.0,,9001
17703,9807,8807,0.0,,9001
17704,9807,8801,0.0,,9110
17704,9807,8802,-61.3,,9110
17704,9807,8805,0.9999,,9201
17704,9807,8806,304800.0,,9001
17704,9807,8807,0.0,,9001
17705,9807,8801,0.0,,9110
17705,9807,8802,-64.3,,9110
17705,9807,8805,0.9999,,9201
17705,9807,8806,304800.0,,9001
17705,9807,8807,0.0,,9001
17706,9807,8801,0.0,,9110
17706,9807,8802,-67.3,,9110
17706,9807,8805,0.9999,,9201
17706,9807,8806,304800.0,,9001
17706,9807,8807,0.0,,9001
17707,9807,8801,0.0,,9110
17707,9807,8802,-70.3,,9110
17707,9807,8805,0.9999,,9201
17707,9807,8806,304800.0,,9001
17707,9807,8807,0.0,,9001
17708,9807,8801,0.0,,9110
17708,9807,8802,-73.3,,9110
17708,9807,8805,0.9999,,9201
17708,9807,8806,304800.0,,9001
17708,9807,8807,0.0,,9001
17709,9807,8801,0.0,,9110
17709,9807,8802,-76.3,,9110
17709,9807,8805,0.9999,,9201
17709,9807,8806,304800.0,,9001
17709,9807,8807,0.0,,9001
17710,9807,8801,0.0,,9110
17710,9807,8802,-79.3,,9110
17710,9807,8805,0.9999,,9201
17710,9807,8806,304800.0,,9001
17710,9807,8807,0.0,,9001
17711,9807,8801,0.0,,9110
17711,9807,8802,-82.3,,9110
17711,9807,8805,0.9999,,9201
17711,9807,8806,304800.0,,9001
17711,9807,8807,0.0,,9001
17712,9807,8801,0.0,,9102
17712,9807,8802,-81.0,,9102
17712,9807,8805,0.9999,,9201
17712,9807,8806,304800.0,,9001
17712,9807,8807,0.0,,9001
17713,9807,8801,0.0,,9102
17713,9807,8802,-84.0,,9102
17713,9807,8805,0.9999,,9201
17713,9807,8806,304800.0,,9001
17713,9807,8807,0.0,,9001
17714,9807,8801,0.0,,9102
17714,9807,8802,-87.0,,9102
17714,9807,8805,0.9999,,9201
17714,9807,8806,304800.0,,9001
17714,9807,8807,0.0,,9001
17715,9807,8801,0.0,,9102
17715,9807,8802,-90.0,,9102
17715,9807,8805,0.9999,,9201
17715,9807,8806,304800.0,,9001
17715,9807,8807,0.0,,9001
17716,9807,8801,0.0,,9102
17716,9807,8802,-93.0,,9102
17716,9807,8805,0.9999,,9201
17716,9807,8806,304800.0,,9001
17716,9807,8807,0.0,,9001
17717,9807,8801,0.0,,9102
17717,9807,8802,-96.0,,9102
17717,9807,8805,0.9999,,9201
17717,9807,8806,304800.0,,9001
17717,9807,8807,0.0,,9001
17794,9807,8801,0.0,,9110
17794,9807,8802,-61.3,,9110
17794,9807,8805,0.9999,,9201
17794,9807,8806,4500000.0,,9001
17794,9807,8807,0.0,,9001
17795,9807,8801,0.0,,9110
17795,9807,8802,-64.3,,9110
17795,9807,8805,0.9999,,9201
17795,9807,8806,5500000.0,,9001
17795,9807,8807,0.0,,9001
17801,9807,8801,33.0,,9110
17801,9807,8802,129.3,,9110
17801,9807,8805,0.9999,,9201
17801,9807,8806,0.0,,9001
17801,9807,8807,0.0,,9001
17802,9807,8801,33.0,,9110
17802,9807,8802,131.0,,9110
17802,9807,8805,0.9999,,9201
17802,9807,8806,0.0,,9001
17802,9807,8807,0.0,,9001
17803,9807,8801,36.0,,9110
17803,9807,8802,132.1,,9110
17803,9807,8805,0.9999,,9201
17803,9807,8806,0.0,,9001
17803,9807,8807,0.0,,9001
17804,9807,8801,33.0,,9110
17804,9807,8802,133.3,,9110
17804,9807,8805,0.9999,,9201
17804,9807,8806,0.0,,9001
17804,9807,8807,0.0,,9001
17805,9807,8801,36.0,,9110
17805,9807,8802,134.2,,9110
17805,9807,8805,0.9999,,9201
17805,9807,8806,0.0,,9001
17805,9807,8807,0.0,,9001
17806,9807,8801,36.0,,9110
17806,9807,8802,136.0,,9110
17806,9807,8805,0.9999,,9201
17806,9807,8806,0.0,,9001
17806,9807,8807,0.0,,9001
17807,9807,8801,36.0,,9110
17807,9807,8802,137.1,,9110
17807,9807,8805,0.9999,,9201
17807,9807,8806,0.0,,9001
17807,9807,8807,0.0,,9001
17808,9807,8801,36.0,,9110
17808,9807,8802,138.3,,9110
17808,9807,8805,0.9999,,9201
17808,9807,8806,0.0,,9001
17808,9807,8807,0.0,,9001
17809,9807,8801,36.0,,9110
17809,9807,8802,139.5,,9110
17809,9807,8805,0.9999,,9201
17809,9807,8806,0.0,,9001
17809,9807,8807,0.0,,9001
17810,9807,8801,40.0,,9110
17810,9807,8802,140.5,,9110
17810,9807,8805,0.9999,,9201
17810,9807,8806,0.0,,9001
17810,9807,8807,0.0,,9001
17811,9807,8801,44.0,,9110
17811,9807,8802,140.15,,9110
17811,9807,8805,0.9999,,9201
17811,9807,8806,0.0,,9001
17811,9807,8807,0.0,,9001
17812,9807,8801,44.0,,9110
17812,9807,8802,142.15,,9110
17812,9807,8805,0.9999,,9201
17812,9807,8806,0.0,,9001
17812,9807,8807,0.0,,9001
17813,9807,8801,44.0,,9110
17813,9807,8802,144.15,,9110
17813,9807,8805,0.9999,,9201
17813,9807,8806,0.0,,9001
17813,9807,8807,0.0,,9001
17814,9807,8801,26.0,,9110
17814,9807,8802,142.0,,9110
17814,9807,8805,0.9999,,9201
17814,9807,8806,0.0,,9001
17814,9807,8807,0.0,,9001
17815,9807,8801,26.0,,9110
17815,9807,8802,127.3,,9110
17815,9807,8805,0.9999,,9201
17815,9807,8806,0.0,,9001
17815,9807,8807,0.0,,9001
17816,9807,8801,26.0,,9110
17816,9807,8802,124.0,,9110
17816,9807,8805,0.9999,,9201
17816,9807,8806,0.0,,9001
17816,9807,8807,0.0,,9001
17817,9807,8801,26.0,,9110
17817,9807,8802,131.0,,9110
17817,9807,8805,0.9999,,9201
17817,9807,8806,0.0,,9001
17817,9807,8807,0.0,,9001
17818,9807,8801,20.0,,9110
17818,9807,8802,136.0,,9110
17818,9807,8805,0.9999,,9201
17818,9807,8806,0.0,,9001
17818,9807,8807,0.0,,9001
17819,9807,8801,26.0,,9110
17819,9807,8802,154.0,,9110
17819,9807,8805,0.9999,,9201
17819,9807,8806,0.0,,9001
17819,9807,8807,0.0,,9001
17901,9807,8801,-36.5247515,,9110
17901,9807,8802,174.45516217,,9110
17901,9807,8805,0.9999,,9201
17901,9807,8806,300000.0,,9001
17901,9807,8807,700000.0,,9001
17902,9807,8801,-37.45404993,,9110
17902,9807,8802,176.27583101,,9110
17902,9807,8805,1.0,,9201
17902,9807,8806,300000.0,,9001
17902,9807,8807,700000.0,,9001
17903,9807,8801,-38.372893,,9110
17903,9807,8802,177.53082906,,9110
17903,9807,8805,1.0,,9201
17903,9807,8806,300000.0,,9001
17903,9807,8807,700000.0,,9001
17904,9807,8801,-39.39033455,,9110
17904,9807,8802,176.40252499,,9110
17904,9807,8805,1.0,,9201
17904,9807,8806,300000.0,,9001
17904,9807,8807,700000.0,,9001
17905,9807,8801,-39.08087299,,9110
17905,9807,8802,174.13408423,,9110
17905,9807,8805,1.0,,9201
17905,9807,8806,300000.0,,9001
17905,9807,8807,700000.0,,9001
17906,9807,8801,-39.30448934,,9110
17906,9807,8802,175.38241325,,9110
17906,9807,8805,1.0,,9201
17906,9807,8806,300000.0,,9001
17906,9807,8807,700000.0,,9001
17907,9807,8801,-40.14310097,,9110
17907,9807,8802,175.29171586,,9110
17907,9807,8805,1.0,,9201
17907,9807,8806,300000.0,,9001
17907,9807,8807,700000.0,,9001
17908,9807,8801,-40.55319175,,9110
17908,9807,8802,175.38504588,,9110
17908,9807,8805,1.0,,9201
17908,9807,8806,300000.0,,9001
17908,9807,8807,700000.0,,9001
17909,9807,8801,-41.18047507,,9110
17909,9807,8802,174.46358432,,9110
17909,9807,8805,1.0,,9201
17909,9807,8806,300000.0,,9001
17909,9807,8807,700000.0,,9001
17910,9807,8801,-40.42531326,,9110
17910,9807,8802,172.40193674,,9110
17910,9807,8805,1.0,,9201
17910,9807,8806,300000.0,,9001
17910,9807,8807,700000.0,,9001
17911,9807,8801,-41.1628361,,9110
17911,9807,8802,173.17575405,,9110
17911,9807,8805,1.0,,9201
17911,9807,8806,300000.0,,9001
17911,9807,8807,700000.0,,9001
17912,9807,8801,-41.17236815,,9110
17912,9807,8802,172.06325015,,9110
17912,9807,8805,1.0,,9201
17912,9807,8806,300000.0,,9001
17912,9807,8807,700000.0,,9001
17913,9807,8801,-41.48388903,,9110
17913,9807,8802,171.34525362,,9110
17913,9807,8805,1.0,,9201
17913,9807,8806,300000.0,,9001
17913,9807,8807,700000.0,,9001
17914,9807,8801,-42.20012994,,9110
17914,9807,8802,171.32591767,,9110
17914,9807,8805,1.0,,9201
17914,9807,8806,300000.0,,9001
17914,9807,8807,700000.0,,9001
17915,9807,8801,-42.41208197,,9110
17915,9807,8802,173.00364802,,9110
17915,9807,8805,1.0,,9201
17915,9807,8806,300000.0,,9001
17915,9807,8807,700000.0,,9001
17916,9807,8801,-41.3240152,,9110
17916,9807,8802,173.48074668,,9110
17916,9807,8805,1.0,,9201
17916,9807,8806,300000.0,,9001
17916,9807,8807,700000.0,,9001
17917,9807,8801,-42.53107605,,9110
17917,9807,8802,170.58479766,,9110
17917,9807,8805,1.0,,9201
17917,9807,8806,300000.0,,9001
17917,9807,8807,700000.0,,9001
17918,9807,8801,-43.06364613,,9110
17918,9807,8802,170.1539333,,9110
17918,9807,8805,1.0,,9201
17918,9807,8806,300000.0,,9001
17918,9807,8807,700000.0,,9001
17919,9807,8801,-43.58400904,,9110
17919,9807,8802,168.36225612,,9110
17919,9807,8805,1.0,,9201
17919,9807,8806,300000.0,,9001
17919,9807,8807,700000.0,,9001
17920,9807,8801,-43.35262953,,9110
17920,9807,8802,172.43378969,,9110
17920,9807,8805,1.0,,9201
17920,9807,8806,300000.0,,9001
17920,9807,8807,700000.0,,9001
17921,9807,8801,-43.44553616,,9110
17921,9807,8802,171.21386945,,9110
17921,9807,8805,1.0,,9201
17921,9807,8806,300000.0,,9001
17921,9807,8807,700000.0,,9001
17922,9807,8801,-44.24079933,,9110
17922,9807,8802,171.0326103,,9110
17922,9807,8805,1.0,,9201
17922,9807,8806,300000.0,,9001
17922,9807,8807,700000.0,,9001
17923,9807,8801,-44.44069647,,9110
17923,9807,8802,169.28039183,,9110
17923,9807,8805,1.0,,9201
17923,9807,8806,300000.0,,9001
17923,9807,8807,700000.0,,9001
17924,9807,8801,-45.07584493,,9110
17924,9807,8802,168.23551083,,9110
17924,9807,8805,1.0,,9201
17924,9807,8806,300000.0,,9001
17924,9807,8807,700000.0,,9001
17925,9807,8801,-45.33494142,,9110
17925,9807,8802,167.44199024,,9110
17925,9807,8805,1.0,,9201
17925,9807,8806,300000.0,,9001
17925,9807,8807,700000.0,,9001
17926,9807,8801,-45.48583078,,9110
17926,9807,8802,170.37429426,,9110
17926,9807,8805,1.0,,9201
17926,9807,8806,300000.0,,9001
17926,9807,8807,700000.0,,9001
17927,9807,8801,-45.51414481,,9110
17927,9807,8802,170.16573208,,9110
17927,9807,8805,0.99996,,9201
17927,9807,8806,300000.0,,9001
17927,9807,8807,700000.0,,9001
17928,9807,8801,-46.36000346,,9110
17928,9807,8802,168.20343392,,9110
17928,9807,8805,1.0,,9201
17928,9807,8806,300002.66,,9001
17928,9807,8807,699999.58,,9001
17931,9807,8801,-36.5247,,9110
17931,9807,8802,174.4551,,9110
17931,9807,8805,0.9999,,9201
17931,9807,8806,400000.0,,9001
17931,9807,8807,800000.0,,9001
17932,9807,8801,-37.454,,9110
17932,9807,8802,176.2758,,9110
17932,9807,8805,1.0,,9201
17932,9807,8806,400000.0,,9001
17932,9807,8807,800000.0,,9001
17933,9807,8801,-38.3728,,9110
17933,9807,8802,177.5308,,9110
17933,9807,8805,1.0,,9201
17933,9807,8806,400000.0,,9001
17933,9807,8807,800000.0,,9001
17934,9807,8801,-39.3903,,9110
17934,9807,8802,176.4025,,9110
17934,9807,8805,1.0,,9201
17934,9807,8806,400000.0,,9001
17934,9807,8807,800000.0,,9001
17935,9807,8801,-39.0808,,9110
17935,9807,8802,174.134,,9110
17935,9807,8805,1.0,,9201
17935,9807,8806,400000.0,,9001
17935,9807,8807,800000.0,,9001
17936,9807,8801,-39.3044,,9110
17936,9807,8802,175.3824,,9110
17936,9807,8805,1.0,,9201
17936,9807,8806,400000.0,,9001
17936,9807,8807,800000.0,,9001
17937,9807,8801,-40.1431,,9110
17937,9807,8802,175.2917,,9110
17937,9807,8805,1.0,,9201
17937,9807,8806,400000.0,,9001
17937,9807,8807,800000.0,,9001
17938,9807,8801,-40.5531,,9110
17938,9807,8802,175.385,,9110
17938,9807,8805,1.0,,9201
17938,9807,8806,400000.0,,9001
17938,9807,8807,800000.0,,9001
17939,9807,8801,-41.1804,,9110
17939,9807,8802,174.4635,,9110
17939,9807,8805,1.0,,9201
17939,9807,8806,400000.0,,9001
17939,9807,8807,800000.0,,9001
17940,9807,8801,-40.4253,,9110
17940,9807,8802,172.4019,,9110
17940,9807,8805,1.0,,9201
17940,9807,8806,400000.0,,9001
17940,9807,8807,800000.0,,9001
17941,9807,8801,-41.1628,,9110
17941,9807,8802,173.1757,,9110
17941,9807,8805,1.0,,9201
17941,9807,8806,400000.0,,9001
17941,9807,8807,800000.0,,9001
17942,9807,8801,-41.1723,,9110
17942,9807,8802,172.0632,,9110
17942,9807,8805,1.0,,9201
17942,9807,8806,400000.0,,9001
17942,9807,8807,800000.0,,9001
17943,9807,8801,-41.4838,,9110
17943,9807,8802,171.3452,,9110
17943,9807,8805,1.0,,9201
17943,9807,8806,400000.0,,9001
17943,9807,8807,800000.0,,9001
17944,9807,8801,-42.2001,,9110
17944,9807,8802,171.3259,,9110
17944,9807,8805,1.0,,9201
17944,9807,8806,400000.0,,9001
17944,9807,8807,800000.0,,9001
17945,9807,8801,-42.412,,9110
17945,9807,8802,173.0036,,9110
17945,9807,8805,1.0,,9201
17945,9807,8806,400000.0,,9001
17945,9807,8807,800000.0,,9001
17946,9807,8801,-41.324,,9110
17946,9807,8802,173.4807,,9110
17946,9807,8805,1.0,,9201
17946,9807,8806,400000.0,,9001
17946,9807,8807,800000.0,,9001
17947,9807,8801,-42.531,,9110
17947,9807,8802,170.5847,,9110
17947,9807,8805,1.0,,9201
17947,9807,8806,400000.0,,9001
17947,9807,8807,800000.0,,9001
17948,9807,8801,-43.0636,,9110
17948,9807,8802,170.1539,,9110
17948,9807,8805,1.0,,9201
17948,9807,8806,400000.0,,9001
17948,9807,8807,800000.0,,9001
17949,9807,8801,-43.584,,9110
17949,9807,8802,168.3622,,9110
